id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,dew_max,dew_min,dew_avg,Wind_maxMS,et0
526,5/8/2018 12:00,45.9,41.8,42.3,4.87,0.07,2.92,39,33.3,35.9,6.26,14.37
527,5/8/2018 13:00,46.2,42.1,42.6,5.5,0.7,3.55,39.3,33.6,36.2,6.26,14.62
528,5/8/2018 14:00,44.4,40.3,40.8,7.78,2.98,5.83,37.5,31.8,34.4,8.05,17.2
529,5/8/2018 15:00,43.9,39.8,40.3,10.78,5.98,8.83,37,31.3,33.9,6.71,13.84
530,5/8/2018 16:00,41.4,37.3,37.8,31.5,26.7,29.55,34.5,28.8,31.4,6.71,12.53
531,5/8/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,6.26,12.83
532,5/8/2018 18:00,40.1,36,36.5,20.5,15.7,18.55,33.2,27.5,30.1,6.71,12.74
533,5/9/2018 6:00,33.4,29.3,29.8,20.5,15.7,18.55,26.5,20.8,23.4,6.71,10.7
534,5/9/2018 7:00,34.4,30.3,30.8,8.78,3.98,6.83,27.5,21.8,24.4,7.16,12.79
535,5/9/2018 8:00,35.4,31.3,31.8,6.5,1.7,4.55,28.5,22.8,25.4,6.26,12.04
536,5/9/2018 9:00,36.3,32.2,32.7,5.78,0.98,3.83,29.4,23.7,26.3,7.16,13.55
537,5/9/2018 10:00,38.4,34.3,34.8,4.7,-0.1,2.75,31.5,25.8,28.4,7.16,14.15
538,5/9/2018 11:00,39.4,35.3,35.8,4.06,-0.74,2.11,32.5,26.8,29.4,6.26,13.07
539,5/9/2018 12:00,40,35.9,36.4,4.87,0.07,2.92,33.1,27.4,30,6.26,13.18
540,5/9/2018 13:00,40.1,36,36.5,9.5,4.7,7.55,33.2,27.5,30.1,6.26,13.19
541,5/9/2018 14:00,41.1,37,37.5,7.78,2.98,5.83,34.2,28.5,31.1,6.71,13.49
542,5/9/2018 15:00,41.3,37.2,37.7,10.78,5.98,8.83,34.4,28.7,31.3,5.82,11.9
543,5/9/2018 16:00,41.4,37.3,37.8,33.63,28.83,31.68,34.5,28.8,31.4,6.71,12.44
544,5/9/2018 17:00,41.2,37.1,37.6,18.39,13.59,16.44,34.3,28.6,31.2,7.16,14.44
545,5/9/2018 18:00,40.4,36.3,36.8,20.5,15.7,18.55,33.5,27.8,30.4,11.18,18.39
546,5/10/2018 6:00,34.4,30.3,30.8,20.5,15.7,18.55,27.5,21.8,24.4,8.95,12.93
547,5/10/2018 7:00,34.9,30.8,31.3,8.78,3.98,6.83,28,22.3,24.9,7.6,12.76
548,5/10/2018 8:00,35.3,31.2,31.7,6.5,1.7,4.55,28.4,22.7,25.3,6.71,12.04
549,5/10/2018 9:00,36.4,32.3,32.8,5.78,0.98,3.83,29.5,23.8,26.4,6.71,12.33
550,5/10/2018 10:00,37.7,33.6,34.1,4.5,-0.3,2.55,30.8,25.1,27.7,7.16,13.82
551,5/10/2018 11:00,38.9,34.8,35.3,4.06,-0.74,2.11,32,26.3,28.9,6.71,12.79
552,5/10/2018 12:00,39.4,35.3,35.8,4.87,0.07,2.92,32.5,26.8,29.4,8.05,15.7
553,5/10/2018 13:00,40.4,36.3,36.8,5.5,0.7,3.55,33.5,27.8,30.4,7.6,14.7
554,5/10/2018 14:00,39.4,35.3,35.8,7.78,2.98,5.83,32.5,26.8,29.4,7.16,14.35
555,5/10/2018 15:00,38.9,34.8,35.3,10.78,5.98,8.83,32,26.3,28.9,6.71,12.61
556,5/10/2018 16:00,39.4,35.3,35.8,31.5,26.7,29.55,32.5,26.8,29.4,6.71,11.93
557,5/10/2018 17:00,38.4,34.3,34.8,18.39,13.59,16.44,31.5,25.8,28.4,9.39,15.65
558,5/10/2018 18:00,37.9,33.8,34.3,20.5,15.7,18.55,31,25.3,27.9,8.05,14.06
559,5/11/2018 6:00,35,30.9,31.4,20.5,15.7,18.55,28.1,22.4,25,8.05,13.13
560,5/11/2018 7:00,33.8,29.7,30.2,8.78,3.98,6.83,26.9,21.2,23.8,8.05,13.43
561,5/11/2018 8:00,35.4,31.3,31.8,6.5,1.7,4.55,28.5,22.8,25.4,6.71,12.04
562,5/11/2018 9:00,35.8,31.7,32.2,5.78,0.98,3.83,28.9,23.2,25.8,8.05,14.32
563,5/11/2018 10:00,35.9,31.8,32.3,4.5,-0.3,2.55,29,23.3,25.9,7.6,13.24
564,5/11/2018 11:00,36.4,32.3,32.8,4.06,-0.74,2.11,29.5,23.8,26.4,8.05,14.71
565,5/11/2018 12:00,37.9,33.8,34.3,4.87,0.07,2.92,31,25.3,27.9,5.82,11.17
566,5/11/2018 13:00,37.9,33.8,34.3,5.87,1.07,3.92,31,25.3,27.9,8.95,14.97
567,5/11/2018 14:00,38.4,34.3,34.8,7.78,2.98,5.83,31.5,25.8,28.4,6.26,12.76
568,5/11/2018 15:00,41.4,37.3,37.8,10.78,5.98,8.83,34.5,28.8,31.4,7.16,14.8
569,5/11/2018 16:00,42,37.9,38.4,31.5,26.7,29.55,35.1,29.4,32,7.6,13.94
570,5/11/2018 17:00,39.4,35.3,35.8,18.39,13.59,16.44,32.5,26.8,29.4,8.05,14.97
571,5/11/2018 18:00,39.9,35.8,36.3,21.39,16.59,19.44,33,27.3,29.9,10.29,16.82
572,5/12/2018 6:00,35.3,31.2,31.7,20.5,15.7,18.55,28.4,22.7,25.3,9.84,14.22
573,5/12/2018 7:00,35.4,31.3,31.8,8.78,3.98,6.83,28.5,22.8,25.4,6.71,11.95
574,5/12/2018 8:00,36,31.9,32.4,6.5,1.7,4.55,29.1,23.4,26,7.6,13.36
575,5/12/2018 9:00,38.4,34.3,34.8,5.78,0.98,3.83,31.5,25.8,28.4,8.95,15.36
576,5/12/2018 10:00,39.4,35.3,35.8,5.17,0.37,3.22,32.5,26.8,29.4,9.39,16.88
577,5/12/2018 11:00,41,36.9,37.4,4.06,-0.74,2.11,34.1,28.4,31,9.39,17.45
578,5/12/2018 12:00,41.7,37.6,38.1,4.87,0.07,2.92,34.8,29.1,31.7,7.6,14.94
579,5/12/2018 13:00,42.9,38.8,39.3,5.5,0.7,3.55,36,30.3,32.9,7.16,15.21
580,5/12/2018 14:00,43.3,39.2,39.7,7.78,2.98,5.83,36.4,30.7,33.3,9.39,18.24
581,5/12/2018 15:00,44,39.9,40.4,10.78,5.98,8.83,37.1,31.4,34,7.6,15.5
582,5/12/2018 16:00,42.4,38.3,38.8,31.5,26.7,29.55,35.5,29.8,32.4,6.71,12.83
583,5/12/2018 17:00,32,27.9,28.4,19.17,14.37,17.22,25.1,19.4,22,7.6,11.2
584,5/12/2018 18:00,40.4,36.3,36.8,20.5,15.7,18.55,33.5,27.8,30.4,6.71,12.74
585,5/13/2018 6:00,35.4,31.3,31.8,20.5,15.7,18.55,28.5,22.8,25.4,6.71,11.31
586,5/13/2018 7:00,36,31.9,32.4,8.78,3.98,6.83,29.1,23.4,26,6.71,12.08
587,5/13/2018 8:00,36.3,32.2,32.7,6.5,1.7,4.55,29.4,23.7,26.3,6.71,12.29
588,5/13/2018 9:00,47.4,43.3,43.8,5.78,0.98,3.83,40.5,34.8,37.4,7.6,16.53
589,5/13/2018 10:00,46.9,42.8,43.3,4.5,-0.3,2.55,40,34.3,36.9,6.26,14.58
590,5/13/2018 11:00,47.4,43.3,43.8,5.17,0.37,3.22,40.5,34.8,37.4,6.71,14.82
591,5/13/2018 12:00,47.4,43.3,43.8,4.87,0.07,2.92,40.5,34.8,37.4,6.71,14.82
592,5/13/2018 13:00,42,38,40.2,5.5,0.7,3.55,58.5,52.8,55.4,6.26,13.68
593,5/13/2018 14:00,48.9,44.8,45.3,7.78,2.98,5.83,42,36.3,38.9,7.6,16.71
594,5/13/2018 15:00,45.4,41.3,41.8,10.4,5.6,8.45,38.5,32.8,35.4,7.16,15.91
595,5/13/2018 16:00,41.4,37.3,37.8,31.5,26.7,29.55,34.5,28.8,31.4,7.16,13.77
596,5/13/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,7.6,14.12
597,5/13/2018 18:00,40.4,36.3,36.8,20.5,15.7,18.55,33.5,27.8,30.4,7.16,14.02
598,5/14/2018 6:00,34.77,30.67,31.17,72.98,68.18,71.03,27.87,22.17,24.77,7.16,8.12
599,5/14/2018 7:00,35.68,31.58,32.08,66.5,61.7,64.55,28.78,23.08,25.68,7.6,9.09
600,5/14/2018 8:00,36.4,32.3,32.8,59.99,55.19,58.04,29.5,23.8,26.4,7.16,10.04
601,5/14/2018 9:00,36.9,32.8,33.3,49.73,44.93,47.78,30,24.3,26.9,7.16,10.73
602,5/14/2018 10:00,38.4,34.3,34.8,41.98,37.18,40.03,31.5,25.8,28.4,6.71,11.06
603,5/14/2018 11:00,39.68,35.58,36.08,37.5,32.7,35.55,32.78,27.08,29.68,6.71,11.59
604,5/14/2018 12:00,38.4,34.3,34.8,36.86,32.06,34.91,31.5,25.8,28.4,5.82,10.2
605,5/14/2018 13:00,39.88,35.78,36.28,11.5,6.7,9.55,32.98,27.28,29.88,6.71,12.82
606,5/14/2018 14:00,40.4,36.3,36.8,34.88,30.08,32.93,33.5,27.8,30.4,8.05,14.31
607,5/14/2018 15:00,40.9,36.8,37.3,40.5,35.7,38.55,34,28.3,30.9,6.71,11.76
608,5/14/2018 16:00,36.4,32.3,32.8,46.08,41.28,44.13,29.5,23.8,26.4,6.71,10.11
609,5/14/2018 17:00,35.68,31.58,32.08,61.5,56.7,59.55,28.78,23.08,25.68,5.37,8.03
610,5/14/2018 18:00,34.4,30.3,30.8,51.03,46.23,49.08,27.5,21.8,24.4,5.82,8.27
611,5/15/2018 6:00,34.77,30.67,31.17,72.98,68.18,71.03,27.87,22.17,24.77,6.26,7.6
612,5/15/2018 7:00,35.68,31.58,32.08,66.88,62.08,64.93,28.78,23.08,25.68,6.71,8.42
613,5/15/2018 8:00,36.4,32.3,32.8,59.99,55.19,58.04,29.5,23.8,26.4,6.71,9.29
614,5/15/2018 9:00,36.9,32.8,33.3,47.84,43.04,45.89,30,24.3,26.9,6.71,9.98
615,5/15/2018 10:00,38.4,34.3,34.8,41.98,37.18,40.03,31.5,25.8,28.4,6.26,11.06
616,5/15/2018 11:00,39.68,35.58,36.08,37.5,32.7,35.55,32.78,27.08,29.68,7.16,12.69
617,5/15/2018 12:00,38.4,34.3,34.8,36.98,32.18,35.03,31.5,25.8,28.4,5.82,10.2
618,5/15/2018 13:00,39.88,35.78,36.28,25.73,20.93,23.78,32.98,27.28,29.88,7.6,13.38
619,5/15/2018 14:00,40.4,36.3,36.8,34.88,30.08,32.93,33.5,27.8,30.4,5.37,10.82
620,5/15/2018 15:00,40.9,36.8,37.3,39.8,35,37.85,34,28.3,30.9,6.71,11.78
621,5/15/2018 16:00,36.4,32.3,32.8,46.08,41.28,44.13,29.5,23.8,26.4,6.71,10.11
622,5/15/2018 17:00,35.68,31.58,32.08,61.5,56.7,59.55,28.78,23.08,25.68,5.37,8.03
623,5/15/2018 18:00,34.4,30.3,30.8,51.03,46.23,49.08,27.5,21.8,24.4,6.71,9.05
624,8/16/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,7.6,5.87
625,8/16/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,5.37,6.07
626,8/16/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,4.03,6.3
627,8/16/2018 9:00,34,29,31.3,54.73,50.53,52.68,28,21.6,23.7,6.26,8.58
628,8/16/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,6.26,9.48
629,8/16/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,6.26,10.06
630,8/16/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,6.71,9.8
631,8/16/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,6.71,11.57
632,8/16/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,8.05,12.45
633,8/16/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,5.82,9.6
634,8/16/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,7.16,9.07
635,8/16/2018 17:00,32.78,27.78,30.08,66.5,62.3,64.45,26.78,20.38,22.48,7.6,7.31
636,8/16/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,6.26,7.25
637,8/17/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,6.71,5.59
638,8/17/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,6.71,6.5
639,8/17/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,7.16,8
640,8/17/2018 9:00,34,29,31.3,55.86,51.66,53.81,28,21.6,23.7,6.26,8.51
641,8/17/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,6.71,9.48
642,8/17/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,6.26,10.06
643,8/17/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,5.82,8.9
644,8/17/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.82,10.37
645,8/17/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,6.71,10.62
646,8/17/2018 15:00,38,33,35.3,44.86,40.66,42.81,32,25.6,27.7,5.37,9.65
647,8/17/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,6.26,8.42
648,8/17/2018 17:00,32.78,27.78,30.08,66.5,62.3,64.45,26.78,20.38,22.48,6.26,6.87
649,8/17/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,6.26,7.25
650,8/18/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,5.82,5.28
651,8/18/2018 7:00,32.78,27.78,30.08,71.84,67.64,69.79,26.78,20.38,22.48,5.37,6.07
652,8/18/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,6.26,7.48
653,8/18/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,5.82,7.8
654,8/18/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,4.48,7.7
655,8/18/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,6.26,10.06
656,8/18/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,3.58,6.85
657,8/18/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.37,10.37
658,8/18/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,5.37,9.59
659,8/18/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,5.37,9.6
660,8/18/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,4.48,6.96
661,8/18/2018 17:00,32.78,27.78,30.08,66.5,62.3,64.45,26.78,20.38,22.48,4.03,5.85
662,8/18/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,4.48,6.12
663,8/19/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,4.48,4.94
664,8/19/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,5.82,6.07
665,8/19/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,6.26,7.48
666,8/19/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,6.71,8.51
667,8/19/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,5.37,8.63
668,8/19/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,6.26,10.06
669,8/19/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,4.48,7.92
670,8/19/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.82,10.37
671,8/19/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,4.48,8.48
672,8/19/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,4.48,8.5
673,8/19/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,4.48,6.96
674,8/19/2018 17:00,32.78,27.78,30.08,66.5,62.3,64.45,26.78,20.38,22.48,5.82,6.38
675,8/19/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,4.48,6.12
676,8/20/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,4.48,4.94
677,8/20/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,3.58,5.07
678,8/20/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,4.48,6.3
679,8/20/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,4.48,7.03
680,8/20/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,5.37,8.63
681,8/20/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,4.48,8.09
682,8/20/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,4.48,7.92
683,8/20/2018 13:00,36.98,31.98,34.28,41.95,37.75,39.9,30.98,24.58,26.68,5.37,9.16
684,8/20/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,5.37,9.59
685,8/20/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,6.71,10.63
686,8/20/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,5.82,7.72
687,8/20/2018 17:00,32.78,27.78,30.08,66.5,62.3,64.45,26.78,20.38,22.48,5.37,6.38
688,8/20/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,5.37,6.71
689,8/21/2018 6:00,31.87,26.87,29.17,59.5,55.3,57.45,25.87,19.47,21.57,5.37,6.45
690,8/21/2018 7:00,32.78,27.78,30.08,57.5,53.3,55.45,26.78,20.38,22.48,5.37,6.94
691,8/21/2018 8:00,33.5,28.5,30.8,56.73,52.53,54.68,27.5,21.1,23.2,4.48,6.69
692,8/21/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,4.03,7.03
693,8/21/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,4.48,7.7
694,8/21/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,6.26,10.06
695,8/21/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,4.48,7.92
696,8/21/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,4.48,9.08
697,8/21/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,5.37,9.59
698,8/21/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,5.37,9.6
699,8/21/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,5.82,7.72
700,8/21/2018 17:00,32.78,27.78,30.08,54.5,50.3,52.45,26.78,20.38,22.48,5.37,7.13
701,8/21/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,4.48,6.12
702,8/22/2018 6:00,31.87,26.87,29.17,61.6,57.4,59.55,25.87,19.47,21.57,5.37,6.32
703,8/22/2018 7:00,32.78,27.78,30.08,59.5,55.3,57.45,26.78,20.38,22.48,5.82,6.82
704,8/22/2018 8:00,33.5,28.5,30.8,57.73,53.53,55.68,27.5,21.1,23.2,4.48,6.64
705,8/22/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,5.37,7.8
706,8/22/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,5.82,8.63
707,8/22/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,5.37,9.11
708,8/22/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,4.03,7.92
709,8/22/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.37,10.37
710,8/22/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,4.03,8.48
711,8/22/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,4.48,8.5
712,8/22/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,5.37,7.72
713,8/22/2018 17:00,32.78,27.78,30.08,52.5,48.3,50.45,26.78,20.38,22.48,5.82,7.25
714,8/22/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,4.48,6.12
715,8/24/2018 6:00,31.87,26.87,29.17,61.5,57.3,59.45,25.87,19.47,21.57,4.03,5.79
716,8/24/2018 7:00,32.78,27.78,30.08,60.84,56.64,58.79,26.78,20.38,22.48,4.48,6.15
717,8/24/2018 8:00,33.5,28.5,30.8,59.7,55.5,57.65,27.5,21.1,23.2,4.48,6.55
718,8/24/2018 9:00,34,29,31.3,54.5,50.3,52.45,28,21.6,23.7,5.37,7.86
719,8/24/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,4.48,7.7
720,8/24/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,4.48,8.09
721,8/24/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,4.48,7.92
722,8/24/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,4.03,9.08
723,8/24/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,4.48,8.48
724,8/24/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,5.82,9.6
725,8/24/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,4.48,6.96
726,8/24/2018 17:00,32.78,27.78,30.08,53.5,49.3,51.45,26.78,20.38,22.48,5.37,7.19
727,8/24/2018 18:00,31.5,26.5,28.8,55.5,51.3,53.45,25.5,19.1,21.2,5.82,6.74
728,8/25/2018 6:00,31.87,26.87,29.17,59.5,55.3,57.45,25.87,19.47,21.57,5.82,6.45
729,8/25/2018 7:00,32.78,27.78,30.08,59.17,54.97,57.12,26.78,20.38,22.48,5.82,6.85
730,8/25/2018 8:00,33.5,28.5,30.8,55.5,51.3,53.45,27.5,21.1,23.2,4.03,6.74
731,8/25/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,5.82,7.8
732,8/25/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,4.48,7.7
733,8/25/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,5.82,9.11
734,8/25/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,5.82,8.9
735,8/25/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.82,10.37
736,8/25/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,4.48,8.48
737,8/25/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,4.48,8.5
738,8/25/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,4.03,6.96
739,8/25/2018 17:00,32.78,27.78,30.08,55.5,51.3,53.45,26.78,20.38,22.48,5.37,7.06
740,8/25/2018 18:00,31.5,26.5,28.8,55.8,51.6,53.75,25.5,19.1,21.2,6.26,7.28
741,8/26/2018 6:00,32.78,27.78,30.08,64.5,60.3,62.45,26.78,20.38,22.48,5.37,6.51
742,8/26/2018 7:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,6.26,7.48
743,8/26/2018 8:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,5.82,7.8
744,8/26/2018 9:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,5.37,8.63
745,8/26/2018 10:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,5.82,9.11
746,8/26/2018 11:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,5.82,8.9
747,8/26/2018 12:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,5.37,10.37
748,8/26/2018 13:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,5.37,9.59
749,8/26/2018 14:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,6.71,10.63
750,8/26/2018 15:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,5.37,7.72
751,8/26/2018 16:00,32.78,27.78,30.08,54.5,50.3,52.45,26.78,20.38,22.48,4.48,6.46
752,8/26/2018 17:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,3.58,5.47
753,8/26/2018 18:00,31.28,26.28,28.58,59.5,55.3,57.45,25.28,18.88,20.98,5.37,6.48
754,8/27/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,5.82,5.28
755,8/27/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,5.37,6.07
756,8/27/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,5.37,6.92
757,8/27/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,5.82,7.8
758,8/27/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,6.71,9.48
759,8/27/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,5.82,9.11
760,8/27/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,47.39,23.19
761,8/27/2018 13:00,36.98,31.98,34.28,16.5,12.3,14.45,30.98,24.58,26.68,4.48,9.08
762,8/27/2018 14:00,37.5,32.5,34.8,39.88,35.68,37.83,31.5,25.1,27.2,5.37,9.59
763,8/27/2018 15:00,38,33,35.3,45.5,41.3,43.45,32,25.6,27.7,6.26,10.63
764,8/27/2018 16:00,33.5,28.5,30.8,51.08,46.88,49.03,27.5,21.1,23.2,5.37,7.72
765,8/27/2018 17:00,32.78,27.78,30.08,55.5,51.3,53.45,26.78,20.38,22.48,6.26,7.66
766,8/27/2018 18:00,31.5,26.5,28.8,56.03,51.83,53.98,25.5,19.1,21.2,4.48,6.12
767,8/28/2018 6:00,31.87,26.87,29.17,77.98,73.78,75.93,25.87,19.47,21.57,5.37,5.28
768,8/28/2018 7:00,32.78,27.78,30.08,71.5,67.3,69.45,26.78,20.38,22.48,5.82,6.07
769,8/28/2018 8:00,33.5,28.5,30.8,64.99,60.79,62.94,27.5,21.1,23.2,5.82,6.92
770,8/28/2018 9:00,34,29,31.3,55.5,51.3,53.45,28,21.6,23.7,6.26,8.51
771,8/28/2018 10:00,35.5,30.5,32.8,46.98,42.78,44.93,29.5,23.1,25.2,6.71,9.48
772,8/28/2018 11:00,36.78,31.78,34.08,42.5,38.3,40.45,30.78,24.38,26.48,7.16,10.93
773,8/28/2018 12:00,35.5,30.5,32.8,41.98,37.78,39.93,29.5,23.1,25.2,6.71,9.8
