id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,dew_max,dew_min,dew_avg,Wind_maxMS,et0
500,5/8/2019 12:00,49.1,44.7,45,7.47,1.77,4.82,37.6,35.9,38.2,8.66,18.55
501,5/8/2019 13:00,49.4,45,45.3,8.1,2.4,5.45,37.9,36.2,38.5,8.66,18.67
502,5/8/2019 14:00,47.6,43.2,43.5,10.38,4.68,7.73,36.1,34.4,36.7,10.45,20.98
503,5/8/2019 15:00,47.1,42.7,43,13.38,7.68,10.73,35.6,33.9,36.2,9.11,19.26
504,5/8/2019 16:00,44.6,40.2,40.5,34.1,28.4,31.45,33.1,31.4,33.7,9.11,17.17
505,5/8/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,8.66,16.29
506,5/8/2019 18:00,43.3,38.9,39.2,23.1,17.4,20.45,31.8,30.1,32.4,9.11,17.22
507,5/9/2019 6:00,36.6,32.2,32.5,23.1,17.4,20.45,25.1,23.4,25.7,9.11,14.46
508,5/9/2019 7:00,37.6,33.2,33.5,11.38,5.68,8.73,26.1,24.4,26.7,9.56,15.78
509,5/9/2019 8:00,38.6,34.2,34.5,9.1,3.4,6.45,27.1,25.4,27.7,8.66,15.19
510,5/9/2019 9:00,39.5,35.1,35.4,8.38,2.68,5.73,28,26.3,28.6,9.56,16.75
511,5/9/2019 10:00,41.6,37.2,37.5,7.3,1.6,4.65,30.1,28.4,30.7,9.56,17.54
512,5/9/2019 11:00,42.6,38.2,38.5,6.66,0.96,4.01,31.1,29.4,31.7,8.66,16.63
513,5/9/2019 12:00,43.2,38.8,39.1,7.47,1.77,4.82,31.7,30,32.3,8.66,16.76
514,5/9/2019 13:00,43.3,38.9,39.2,12.1,6.4,9.45,31.8,30.1,32.4,8.66,16.55
515,5/9/2019 14:00,44.3,39.9,40.2,10.38,4.68,7.73,32.8,31.1,33.4,9.11,18.32
516,5/9/2019 15:00,44.5,40.1,40.4,13.38,7.68,10.73,33,31.3,33.6,8.22,16.99
517,5/9/2019 16:00,44.6,40.2,40.5,36.23,30.53,33.58,33.1,31.4,33.7,9.11,17.05
518,5/9/2019 17:00,44.4,40,40.3,20.99,15.29,18.34,32.9,31.2,33.5,9.56,17.94
519,5/9/2019 18:00,43.6,39.2,39.5,23.1,17.4,20.45,32.1,30.4,32.7,13.58,21.75
520,5/10/2019 6:00,37.6,33.2,33.5,23.1,17.4,20.45,26.1,24.4,26.7,11.35,16.65
521,5/10/2019 7:00,38.1,33.7,34,11.38,5.68,8.73,26.6,24.9,27.2,10,17.01
522,5/10/2019 8:00,38.5,34.1,34.4,9.1,3.4,6.45,27,25.3,27.6,9.11,16.31
523,5/10/2019 9:00,39.6,35.2,35.5,8.38,2.68,5.73,28.1,26.4,28.7,9.11,16.75
524,5/10/2019 10:00,40.9,36.5,36.8,7.1,1.4,4.45,29.4,27.7,30,9.56,17.18
525,5/10/2019 11:00,42.1,37.7,38,6.66,0.96,4.01,30.6,28.9,31.2,9.11,17.78
526,5/10/2019 12:00,42.6,38.2,38.5,7.47,1.77,4.82,31.1,29.4,31.7,10.45,19.14
527,5/10/2019 13:00,43.6,39.2,39.5,8.1,2.4,5.45,32.1,30.4,32.7,10,19.49
528,5/10/2019 14:00,42.6,38.2,38.5,10.38,4.68,7.73,31.1,29.4,31.7,9.56,17.76
529,5/10/2019 15:00,42.1,37.7,38,13.38,7.68,10.73,30.6,28.9,31.2,9.11,17.42
530,5/10/2019 16:00,42.6,38.2,38.5,34.1,28.4,31.45,31.1,29.4,31.7,9.11,16.31
531,5/10/2019 17:00,41.6,37.2,37.5,20.99,15.29,18.34,30.1,28.4,30.7,11.79,18.89
532,5/10/2019 18:00,41.1,36.7,37,23.1,17.4,20.45,29.6,27.9,30.2,10.45,17.46
533,5/11/2019 6:00,38.2,33.8,34.1,23.1,17.4,20.45,26.7,25,27.3,10.45,16.05
534,5/11/2019 7:00,37,32.6,32.9,11.38,5.68,8.73,25.5,23.8,26.1,10.45,16.6
535,5/11/2019 8:00,38.6,34.2,34.5,9.1,3.4,6.45,27.1,25.4,27.7,9.11,16.31
536,5/11/2019 9:00,39,34.6,34.9,8.38,2.68,5.73,27.5,25.8,28.1,10.45,17.68
537,5/11/2019 10:00,39.1,34.7,35,7.1,1.4,4.45,27.6,25.9,28.2,10,17.72
538,5/11/2019 11:00,39.6,35.2,35.5,6.66,0.96,4.01,28.1,26.4,28.7,10.45,17.97
539,5/11/2019 12:00,41.1,36.7,37,7.47,1.77,4.82,29.6,27.9,30.2,8.22,16.12
540,5/11/2019 13:00,41.1,36.7,37,8.47,2.77,5.82,29.6,27.9,30.2,11.35,19.59
541,5/11/2019 14:00,41.6,37.2,37.5,10.38,4.68,7.73,30.1,28.4,30.7,8.66,16.15
542,5/11/2019 15:00,44.6,40.2,40.5,13.38,7.68,10.73,33.1,31.4,33.7,9.56,18.35
543,5/11/2019 16:00,45.2,40.8,41.1,34.1,28.4,31.45,33.7,32,34.3,10,18.57
544,5/11/2019 17:00,42.6,38.2,38.5,20.99,15.29,18.34,31.1,29.4,31.7,10.45,18.3
545,5/11/2019 18:00,43.1,38.7,39,23.99,18.29,21.34,31.6,29.9,32.2,12.69,20.46
546,5/12/2019 6:00,38.5,34.1,34.4,23.1,17.4,20.45,27,25.3,27.6,12.24,18.01
547,5/12/2019 7:00,38.6,34.2,34.5,11.38,5.68,8.73,27.1,25.4,27.7,9.11,16.18
548,5/12/2019 8:00,39.2,34.8,35.1,9.1,3.4,6.45,27.7,26,28.3,10,17.58
549,5/12/2019 9:00,41.6,37.2,37.5,8.38,2.68,5.73,30.1,28.4,30.7,11.35,19.8
550,5/12/2019 10:00,42.6,38.2,38.5,7.77,2.07,5.12,31.1,29.4,31.7,11.79,20.27
551,5/12/2019 11:00,44.2,39.8,40.1,6.66,0.96,4.01,32.7,31,33.3,11.79,21.04
552,5/12/2019 12:00,44.9,40.5,40.8,7.47,1.77,4.82,33.4,31.7,34,10,19.94
553,5/12/2019 13:00,46.1,41.7,42,8.1,2.4,5.45,34.6,32.9,35.2,9.56,19.11
554,5/12/2019 14:00,46.5,42.1,42.4,10.38,4.68,7.73,35,33.3,35.6,11.79,21.91
555,5/12/2019 15:00,47.2,42.8,43.1,13.38,7.68,10.73,35.7,34,36.3,10,20.65
556,5/12/2019 16:00,45.6,41.2,41.5,34.1,28.4,31.45,34.1,32.4,34.7,9.11,17.59
557,5/12/2019 17:00,35.2,30.8,31.1,21.77,16.07,19.12,23.7,22,24.3,10,14.74
558,5/12/2019 18:00,43.6,39.2,39.5,23.1,17.4,20.45,32.1,30.4,32.7,9.11,17.41
559,5/13/2019 6:00,38.6,34.2,34.5,23.1,17.4,20.45,27.1,25.4,27.7,9.11,15.33
560,5/13/2019 7:00,39.2,34.8,35.1,11.38,5.68,8.73,27.7,26,28.3,9.11,16.38
561,5/13/2019 8:00,39.5,35.1,35.4,9.1,3.4,6.45,28,26.3,28.6,9.11,16.69
562,5/13/2019 9:00,50.6,46.2,46.5,8.38,2.68,5.73,39.1,37.4,39.7,10,22.17
563,5/13/2019 10:00,50.1,45.7,46,7.1,1.4,4.45,38.6,36.9,39.2,8.66,18.83
564,5/13/2019 11:00,50.6,46.2,46.5,7.77,2.07,5.12,39.1,37.4,39.7,9.11,20.61
565,5/13/2019 12:00,50.6,46.2,46.5,7.47,1.77,4.82,39.1,37.4,39.7,9.11,20.62
566,5/13/2019 13:00,45.2,39.9,41.7,8.1,2.4,5.45,57.1,55.4,57.7,8.66,17.21
567,5/13/2019 14:00,52.1,47.7,48,10.38,4.68,7.73,40.6,38.9,41.2,10,22.66
568,5/13/2019 15:00,48.6,44.2,44.5,13,7.3,10.35,37.1,35.4,37.7,9.56,19.77
569,5/13/2019 16:00,44.6,40.2,40.5,34.1,28.4,31.45,33.1,31.4,33.7,9.56,17.17
570,5/13/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,10,18.74
571,5/13/2019 18:00,43.6,39.2,39.5,23.1,17.4,20.45,32.1,30.4,32.7,9.56,17.41
572,5/14/2019 6:00,37.97,33.57,33.87,75.58,69.88,72.93,26.47,24.77,27.07,9.56,10.71
573,5/14/2019 7:00,38.88,34.48,34.78,69.1,63.4,66.45,27.38,25.68,27.98,10,12.41
574,5/14/2019 8:00,39.6,35.2,35.5,62.59,56.89,59.94,28.1,26.4,28.7,9.56,12.87
575,5/14/2019 9:00,40.1,35.7,36,52.33,46.63,49.68,28.6,26.9,29.2,9.56,13.89
576,5/14/2019 10:00,41.6,37.2,37.5,44.58,38.88,41.93,30.1,28.4,30.7,9.11,15.18
577,5/14/2019 11:00,42.88,38.48,38.78,40.1,34.4,37.45,31.38,29.68,31.98,9.11,15.92
578,5/14/2019 12:00,41.6,37.2,37.5,39.46,33.76,36.81,30.1,28.4,30.7,8.22,14.48
579,5/14/2019 13:00,43.08,38.68,38.98,14.1,8.4,11.45,31.58,29.88,32.18,9.11,17.78
580,5/14/2019 14:00,43.6,39.2,39.5,37.48,31.78,34.83,32.1,30.4,32.7,10.45,17.64
581,5/14/2019 15:00,44.1,39.7,40,43.1,37.4,40.45,32.6,30.9,33.2,9.11,16.41
582,5/14/2019 16:00,39.6,35.2,35.5,48.68,42.98,46.03,28.1,26.4,28.7,9.11,13.92
583,5/14/2019 17:00,38.88,34.48,34.78,64.1,58.4,61.45,27.38,25.68,27.98,7.77,10.68
584,5/14/2019 18:00,37.6,33.2,33.5,53.63,47.93,50.98,26.1,24.4,26.7,8.22,11.76
585,5/15/2019 6:00,37.97,33.57,33.87,75.58,69.88,72.93,26.47,24.77,27.07,8.66,10.13
586,5/15/2019 7:00,38.88,34.48,34.78,69.48,63.78,66.83,27.38,25.68,27.98,9.11,11.77
587,5/15/2019 8:00,39.6,35.2,35.5,62.59,56.89,59.94,28.1,26.4,28.7,9.11,12.87
588,5/15/2019 9:00,40.1,35.7,36,50.44,44.74,47.79,28.6,26.9,29.2,9.11,14.04
589,5/15/2019 10:00,41.6,37.2,37.5,44.58,38.88,41.93,30.1,28.4,30.7,8.66,14.18
590,5/15/2019 11:00,42.88,38.48,38.78,40.1,34.4,37.45,31.38,29.68,31.98,9.56,15.92
591,5/15/2019 12:00,41.6,37.2,37.5,39.58,33.88,36.93,30.1,28.4,30.7,8.22,14.48
592,5/15/2019 13:00,43.08,38.68,38.98,28.33,22.63,25.68,31.58,29.88,32.18,10,18.07
593,5/15/2019 14:00,43.6,39.2,39.5,37.48,31.78,34.83,32.1,30.4,32.7,7.77,14.18
594,5/15/2019 15:00,44.1,39.7,40,42.4,36.7,39.75,32.6,30.9,33.2,9.11,16.48
595,5/15/2019 16:00,39.6,35.2,35.5,48.68,42.98,46.03,28.1,26.4,28.7,9.11,13.92
596,5/15/2019 17:00,38.88,34.48,34.78,64.1,58.4,61.45,27.38,25.68,27.98,7.77,10.68
597,5/15/2019 18:00,37.6,33.2,33.5,53.63,47.93,50.98,26.1,24.4,26.7,9.11,12.51
598,8/16/2019 6:00,29,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,10.1,5.26
599,8/16/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,7.87,5.88
600,8/16/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,6.53,6.33
601,8/16/2019 9:00,31.3,25.9,29.7,51.63,47.33,50.38,25.6,23.9,25.1,8.76,8.33
602,8/16/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,8.76,9.76
603,8/16/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
604,8/16/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,9.21,10.82
605,8/16/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,9.21,13.87
606,8/16/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,10.55,12.66
607,8/16/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.32,11.07
608,8/16/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,9.66,8.86
609,8/16/2019 17:00,30.08,24.68,28.48,63.4,59.1,62.15,24.38,22.68,23.88,10.1,7.2
610,8/16/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,8.76,6.91
611,8/17/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,9.21,5.12
612,8/17/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,9.21,6.4
613,8/17/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,9.66,7.39
614,8/17/2019 9:00,31.3,25.9,29.7,52.76,48.46,51.51,25.6,23.9,25.1,8.76,8.24
615,8/17/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,9.21,10.33
616,8/17/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
617,8/17/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,8.32,10.21
618,8/17/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,8.32,13
619,8/17/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,9.21,12
620,8/17/2019 15:00,35.3,29.9,33.7,41.76,37.46,40.51,29.6,27.9,29.1,7.87,10.4
621,8/17/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,8.76,8.42
622,8/17/2019 17:00,30.08,24.68,28.48,63.4,59.1,62.15,24.38,22.68,23.88,8.76,6.65
623,8/17/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,8.76,6.91
624,8/18/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,8.32,4.97
625,8/18/2019 7:00,30.08,24.68,28.48,68.74,64.44,67.49,24.38,22.68,23.88,7.87,5.88
626,8/18/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,8.76,7.07
627,8/18/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.32,8.24
628,8/18/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,6.98,8.49
629,8/18/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
630,8/18/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.08,8.84
631,8/18/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,7.87,12.05
632,8/18/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
633,8/18/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,7.87,10.33
634,8/18/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,6.98,7.41
635,8/18/2019 17:00,30.08,24.68,28.48,63.4,59.1,62.15,24.38,22.68,23.88,6.53,5.98
636,8/18/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.98,6.19
637,8/19/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,6.98,4.62
638,8/19/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,8.32,6.15
639,8/19/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,8.76,7.07
640,8/19/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,9.21,8.67
641,8/19/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,7.87,9.15
642,8/19/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
643,8/19/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.98,8.84
644,8/19/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,8.32,13
645,8/19/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,6.98,9.69
646,8/19/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,6.98,9.52
647,8/19/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,6.98,7.41
648,8/19/2019 17:00,30.08,24.68,28.48,63.4,59.1,62.15,24.38,22.68,23.88,8.32,6.65
649,8/19/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.98,6.19
650,8/20/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,6.98,4.62
651,8/20/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,6.08,5.59
652,8/20/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,6.98,6.33
653,8/20/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,6.98,7.27
654,8/20/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,7.87,9.15
655,8/20/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,6.98,9.36
656,8/20/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.98,8.84
657,8/20/2019 13:00,34.28,28.88,32.68,38.85,34.55,37.6,28.58,26.88,28.08,7.87,10.22
658,8/20/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
659,8/20/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,9.21,11.76
660,8/20/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,8.32,8.42
661,8/20/2019 17:00,30.08,24.68,28.48,63.4,59.1,62.15,24.38,22.68,23.88,7.87,6.33
662,8/20/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,7.87,6.57
663,8/21/2019 6:00,29.17,23.77,27.57,56.4,52.1,55.15,23.47,21.77,22.97,7.87,6.47
664,8/21/2019 7:00,30.08,24.68,28.48,54.4,50.1,53.15,24.38,22.68,23.88,7.87,7.13
665,8/21/2019 8:00,30.8,25.4,29.2,53.63,49.33,52.38,25.1,23.4,24.6,6.98,6.95
666,8/21/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,6.53,7.27
667,8/21/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,6.98,8.49
668,8/21/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
669,8/21/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.98,8.84
670,8/21/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,6.98,11.03
671,8/21/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
672,8/21/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,7.87,10.33
673,8/21/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,8.32,8.42
674,8/21/2019 17:00,30.08,24.68,28.48,51.4,47.1,50.15,24.38,22.68,23.88,7.87,7.4
675,8/21/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.98,6.19
676,8/22/2019 6:00,29.17,23.77,27.57,58.5,54.2,57.25,23.47,21.77,22.97,7.87,6.29
677,8/22/2019 7:00,30.08,24.68,28.48,56.4,52.1,55.15,24.38,22.68,23.88,8.32,7.33
678,8/22/2019 8:00,30.8,25.4,29.2,54.63,50.33,53.38,25.1,23.4,24.6,6.98,6.87
679,8/22/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,7.87,7.78
680,8/22/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,8.32,9.76
681,8/22/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,7.87,10.14
682,8/22/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.53,8.84
683,8/22/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,7.87,12.05
684,8/22/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,6.53,9.69
685,8/22/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,6.98,9.52
686,8/22/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,7.87,7.94
687,8/22/2019 17:00,30.08,24.68,28.48,49.4,45.1,48.15,24.38,22.68,23.88,8.32,8.02
688,8/22/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.98,6.19
689,8/24/2019 6:00,29.17,23.77,27.57,58.4,54.1,57.15,23.47,21.77,22.97,6.53,5.95
690,8/24/2019 7:00,30.08,24.68,28.48,57.74,53.44,56.49,24.38,22.68,23.88,6.98,6.46
691,8/24/2019 8:00,30.8,25.4,29.2,56.6,52.3,55.35,25.1,23.4,24.6,6.98,6.72
692,8/24/2019 9:00,31.3,25.9,29.7,51.4,47.1,50.15,25.6,23.9,25.1,7.87,7.86
693,8/24/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,6.98,8.49
694,8/24/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,6.98,9.36
695,8/24/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,6.98,8.84
696,8/24/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,6.53,11.03
697,8/24/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,6.98,9.69
698,8/24/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.32,11.07
699,8/24/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,6.98,7.41
700,8/24/2019 17:00,30.08,24.68,28.48,50.4,46.1,49.15,24.38,22.68,23.88,7.87,7.49
701,8/24/2019 18:00,28.8,23.4,27.2,52.4,48.1,51.15,23.1,21.4,22.6,8.32,6.91
702,8/25/2019 6:00,29.17,23.77,27.57,56.4,52.1,55.15,23.47,21.77,22.97,8.32,6.81
703,8/25/2019 7:00,30.08,24.68,28.48,56.07,51.77,54.82,24.38,22.68,23.88,8.32,7.39
704,8/25/2019 8:00,30.8,25.4,29.2,52.4,48.1,51.15,25.1,23.4,24.6,6.53,7.03
705,8/25/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.32,8.24
706,8/25/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,6.98,8.49
707,8/25/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.32,10.86
708,8/25/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,8.32,10.21
709,8/25/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,8.32,13
710,8/25/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,6.98,9.69
711,8/25/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,6.98,9.52
712,8/25/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,6.53,7.41
713,8/25/2019 17:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,7.87,7.31
714,8/25/2019 18:00,28.8,23.4,27.2,52.7,48.4,51.45,23.1,21.4,22.6,8.76,6.91
715,8/26/2019 6:00,30.08,24.68,28.48,61.4,57.1,60.15,24.38,22.68,23.88,7.87,6.51
716,8/26/2019 7:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,8.76,7.07
717,8/26/2019 8:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.32,8.24
718,8/26/2019 9:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,7.87,9.15
719,8/26/2019 10:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.32,10.86
720,8/26/2019 11:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,8.32,10.21
721,8/26/2019 12:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,7.87,12.05
722,8/26/2019 13:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
723,8/26/2019 14:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,9.21,11.76
724,8/26/2019 15:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,7.87,7.94
725,8/26/2019 16:00,30.08,24.68,28.48,51.4,47.1,50.15,24.38,22.68,23.88,6.98,6.94
726,8/26/2019 17:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.08,6.19
727,8/26/2019 18:00,28.58,23.18,26.98,56.4,52.1,55.15,22.88,21.18,22.38,7.87,6.22
728,8/27/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,8.32,4.97
729,8/27/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,7.87,5.88
730,8/27/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,7.87,6.71
731,8/27/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.32,8.24
732,8/27/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,9.21,10.33
733,8/27/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.32,10.86
734,8/27/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,49.89,19.91
735,8/27/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,6.98,11.03
736,8/27/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
737,8/27/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.76,11.07
738,8/27/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,7.87,7.94
739,8/27/2019 17:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,8.76,7.73
740,8/27/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,6.98,6.19
741,8/28/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,7.87,4.81
742,8/28/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,8.32,6.15
743,8/28/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,8.32,7.07
744,8/28/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.76,8.24
745,8/28/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,9.21,10.33
